Date,Away Team,Away Score,Home Team,Home Score
2018-09-08,rowan,20,southern virginia,17
2018-09-08,sterling,43,southwestern ks,20
2018-09-08,stonehill,57,st anselm,54
2018-09-08,st francis in,49,st francis il,19
2018-09-08,delaware st,14,st francis pa,45
2018-09-08,norwich,7,st lawrence,40
2018-09-08,luther,29,st olaf,34
2018-09-08,missouri baptist,7,st xavier,34
2018-09-08,southern cal,3,stanford,17
2018-09-08,waldorf,34,stetson,63
2018-09-08,bryant,21,stony brook,50
2018-09-08,johns hopkins,35,susquehanna,37
2018-09-08,wayne st ne,23,sw minnesota st,14
2018-09-08,wagner,10,syracuse,62
2018-09-08,texas wesleyan,10,tamu-kingsville,52
2018-09-08,butler,31,taylor,17
2018-09-08,buffalo,36,temple,29
2018-09-08,east tennessee st,3,tennessee,59
2018-09-08,tulsa,21,texas,28
2018-09-08,clemson,28,texas a&m,26
2018-09-08,hendrix,14,texas lutheran,19
2018-09-08,texas southern,20,texas st-san marcos,36
2018-09-08,lamar,0,texas tech,77
2018-09-08,baylor,37,texas-san antonio,20
2018-09-08,chattanooga,29,the citadel,28
2018-09-08,bluffton,13,trine,34
2018-09-08,hardin-simmons,42,trinity tx,33
2018-09-08,florida a&m,7,troy,59
2018-09-08,morningside,35,truman st,17
2018-09-08,nicholls st,17,tulane,42
2018-09-08,albany st ga,0,tuskegee,20
2018-09-08,husson,47,u of new england,7
2018-09-08,san diego,21,uc-davis,54
2018-09-08,delaware valley,52,umass-dartmouth,21
2018-09-08,appalachian st,45,unc-charlotte,9
2018-09-08,elizabeth city st,6,unc-pembroke,51
2018-09-08,utep,24,unlv,52
2018-09-08,gettysburg,7,ursinus,42
2018-09-08,new mexico st,13,utah st,60
2018-09-08,catholic,21,utica,45
2018-09-08,st norbert,23,uw-eau claire,30
2018-09-08,concordia-moorhead,6,uw-whitewater,24
2018-09-08,fort valley st,6,valdosta st,55
2018-09-08,minnesota-morris,0,valley city st,48
2018-09-08,nevada,10,vanderbilt,41
2018-09-08,william & mary,17,virginia tech,62
2018-09-08,carson-newman,33,virginia union,29
2018-09-08,uw-stevens point,13,wabash,16
2018-09-08,towson,20,wake forest,51
2018-09-08,saginaw valley st,41,walsh,10
2018-09-08,kentucky christian,41,warner u.,34
2018-09-08,thiel,0,wash & jeff,55
2018-09-08,north dakota,3,washington,45
2018-09-08,san josé st,0,washington st,31
2018-09-08,austin,14,wayland baptist,24
2018-09-08,westminster pa,27,waynesburg,12
2018-09-08,gannon,7,west chester,31
2018-09-08,limestone,14,west georgia,42
2018-09-08,ok panhandle st,7,west texas a&m,42
2018-09-08,youngstown st,17,west virginia,52
2018-09-08,virginia-wise,12,west virginia st,33
2018-09-08,maine,31,western kentucky,28
2018-09-08,westfield st,23,western new england,31
2018-09-08,central washington,50,western oregon,17
2018-09-08,lycoming,33,widener,19
2018-09-08,tamu-commerce,27,william jewell,17
2018-09-08,fdu-florham,31,william paterson,17
2018-09-08,missouri valley,0,william penn,42
2018-09-08,fayetteville st,13,wingate,27
2018-09-08,sioux falls,15,winona st,16
2018-09-08,catawba,34,winston-salem st,7
2018-09-08,new mexico,14,wisconsin,45
2018-09-08,lawrence tech,30,wisconsin lutheran,22
2018-09-08,vmi,14,wofford,59
2018-09-08,allegheny,27,wooster,20
2018-09-09,southern arkansas,28,harding,23
2018-09-09,st ambrose,26,lindenwood-belleville,0
2018-09-12,coastal carolina,58,campbell,21
2018-09-12,catholic,6,randolph-macon,41
2018-09-13,west liberty,10,charleston wv,24
2018-09-13,guilford,61,davidson,91
2018-09-13,robert morris pa,7,james madison,73
2018-09-13,mars hill,27,lenoir-rhyne,59
2018-09-13,virginia u-lynchburg,14,newberry,27
2018-09-13,st francis pa,27,richmond,35
2018-09-13,minnesota-duluth,41,st cloud st,17
2018-09-13,old dominion,25,unc-charlotte,28
2018-09-13,lake erie,19,urbana,27
2018-09-13,tennessee tech,12,utah st,73
2018-09-13,boston college,41,wake forest,34
2018-09-14,st anselm,3,assumption,66
2018-09-14,brown,15,cal poly slo,44
2018-09-14,western carolina,28,gardner-webb,10
2018-09-14,st andrews,7,georgetown ky,24
2018-09-14,georgia st,22,memphis,59
2018-09-14,coast guard,27,nichols,20
2018-09-14,merchant marine,34,suny-maritime,21
2018-09-14,limestone,10,tusculum,37
2018-09-14,east tennessee st,27,vmi,24
2018-09-14,new jersey,0,wesley,62
2018-09-14,umass-dartmouth,28,westfield st,9
2018-09-15,black hills st,41,adams st,44
2018-09-15,tulane,24,alabama-birmingham,31
2018-09-15,morgan st,27,albany ny,30
2018-09-15,west georgia,45,albany st ga,21
2018-09-15,stevenson,50,albright,21
2018-09-15,texas southern,15,alcorn st,27
2018-09-15,tiffin,29,alderson broaddus,24
2018-09-15,ithaca,21,alfred,13
2018-09-15,rochester,20,alfred st,14
2018-09-15,fdu-florham,49,alvernia,14
2018-09-15,pace,27,american int'l,7
2018-09-15,franklin,51,anderson,27
2018-09-15,tamu-kingsville,14,angelo st,30
2018-09-15,southern utah,31,arizona,62
2018-09-15,north texas,44,arkansas,17
2018-09-15,hawai`i,21,army,28
2018-09-15,lsu,22,auburn,21
2018-09-15,concordia-moorhead,54,augsburg,7
2018-09-15,adrian,27,aurora,5
2018-09-15,cumberland tn,35,ave maria,34
2018-09-15,culver-stockton,10,baker,51
2018-09-15,mount union,56,baldwin wallace,21
2018-09-15,amherst,19,bates,7
2018-09-15,duke,40,baylor,27
2018-09-15,wpi,45,becker,0
2018-09-15,texas lutheran,23,belhaven,0
2018-09-15,minnesota-crookston,0,bemidji st,69
2018-09-15,olivet,42,benedictine il,16
2018-09-15,merrimack,35,bentley,30
2018-09-15,ottawa ks,42,bethany ks,35
2018-09-15,waynesburg,13,bethany wv,22
2018-09-15,avila,35,bethel ks,29
2018-09-15,keiser,7,bethel tn,52
2018-09-15,williams,41,bowdoin,6
2018-09-15,eastern kentucky,35,bowling green,42
2018-09-15,hastings,14,briar cliff,26
2018-09-15,st lawrence,12,brockport st,65
2018-09-15,marist,27,bryant,37
2018-09-15,eastern michigan,28,buffalo,35
2018-09-15,princeton,50,butler,7
2018-09-15,idaho st,23,california,45
2018-09-15,heidelberg,44,capital,40
2018-09-15,st olaf,33,carleton,21
2018-09-15,carthage,31,carroll wi,0
2018-09-15,wingate,14,carson-newman,31
2018-09-15,columbia,41,central conn st,24
2018-09-15,luther,14,central ia,63
2018-09-15,missouri western,14,central missouri,51
2018-09-15,humboldt st,0,central washington,49
2018-09-15,fort lewis,21,chadron st,31
2018-09-15,alabama a&m,7,cincinnati,63
2018-09-15,southeastern fl,58,cincinnati christian u.,14
2018-09-15,lincoln pa,7,clarion,44
2018-09-15,tuskegee,24,clark atlanta,17
2018-09-15,georgia southern,7,clemson,38
2018-09-15,dubuque,27,coe,18
2018-09-15,trinity ct,35,colby,0
2018-09-15,new hampshire,14,colorado,45
2018-09-15,colorado st-pueblo,21,colorado mines,35
2018-09-15,albion,57,concordia il,42
2018-09-15,olivet nazarene,18,concordia mi,27
2018-09-15,alma,15,concordia wi,26
2018-09-15,rhode island,49,connecticut,56
2018-09-15,st scholastica,46,crown,20
2018-09-15,campbellsville,21,cumberlands ky,35
2018-09-15,anna maria,7,curry,41
2018-09-15,morningside,66,dakota wesleyan,13
2018-09-15,georgetown dc,0,dartmouth,41
2018-09-15,cornell ny,10,delaware,27
2018-09-15,wilkes,10,delaware valley,21
2018-09-15,allegheny,0,denison,42
2018-09-15,hiram,7,depauw,45
2018-09-15,gettysburg,7,dickinson,30
2018-09-15,new mexico highlands,23,dixie st,28
2018-09-15,doane,24,dordt,21
2018-09-15,missouri s&t,12,drake,52
2018-09-15,dayton,26,duquesne,31
2018-09-15,bluffton,34,earlham,0
2018-09-15,arkansas-monticello,27,east central ok,29
2018-09-15,southwestern tx,21,east texas baptist,51
2018-09-15,indiana st,55,eastern illinois,41
2018-09-15,tamu-commerce,21,eastern new mexico,11
2018-09-15,east stroudsburg,24,edinboro,49
2018-09-15,augustana il,35,elmhurst,0
2018-09-15,mit,31,endicott,29
2018-09-15,finlandia,12,eureka,34
2018-09-15,union ky,20,faulkner,42
2018-09-15,william jewell,17,findlay,58
2018-09-15,worcester st,22,fitchburg st,16
2018-09-15,colorado st,10,florida,48
2018-09-15,jackson st,18,florida a&m,16
2018-09-15,bethune-cookman,28,florida atlantic,49
2018-09-15,massachusetts,24,florida int'l,63
2018-09-15,delta st,12,florida tech,30
2018-09-15,stony brook,28,fordham,6
2018-09-15,washburn,24,fort hays st,30
2018-09-15,bridgewater st ma,13,framingham st,34
2018-09-15,tabor,28,friends,7
2018-09-15,kutztown,48,gannon,33
2018-09-15,middle tennessee st,7,georgia,49
2018-09-15,missouri valley,59,graceland,21
2018-09-15,central methodist,27,grand view,47
2018-09-15,northwestern mn,24,greenville,7
2018-09-15,case western reserve,49,grove city,23
2018-09-15,st john's mn,45,gustavus adolphus,13
2018-09-15,tufts,29,hamilton,2
2018-09-15,san diego,14,harvard,36
2018-09-15,centre,45,hendrix,6
2018-09-15,yale,28,holy cross,31
2018-09-15,abilene christian,38,houston baptist,13
2018-09-15,mcmurry,31,howard payne,37
2018-09-15,western new england,31,husson,28
2018-09-15,south florida,25,illinois,19
2018-09-15,wheaton,14,illinois wesleyan,24
2018-09-15,stephen f. austin,7,incarnate word,31
2018-09-15,ball st,10,indiana,38
2018-09-15,trinity bible,6,indiana wesleyan,80
2018-09-15,northern iowa,14,iowa,38
2018-09-15,oklahoma,37,iowa st,27
2018-09-15,concordia ne,16,jamestown,13
2018-09-15,otterbein,0,john carroll,45
2018-09-15,ursinus,35,juniata,14
2018-09-15,rutgers,14,kansas,55
2018-09-15,texas-san antonio,17,kansas st,41
2018-09-15,alabama st,13,kennesaw st,62
2018-09-15,murray st,10,kentucky,48
2018-09-15,kentucky st,13,kentucky wesleyan,19
2018-09-15,wabash,47,kenyon,14
2018-09-15,hartwick,48,king's pa,65
2018-09-15,puget sound,56,la verne,28
2018-09-15,monmouth nj,24,lafayette,20
2018-09-15,trine,56,lakeland,6
2018-09-15,northwestern st,49,lamar,48
2018-09-15,uw-oshkosh,17,lincoln mo,7
2018-09-15,central oklahoma,52,lindenwood,42
2018-09-15,st xavier,33,lindenwood-belleville,14
2018-09-15,pikeville,14,lindsey wilson,69
2018-09-15,redlands,0,linfield,13
2018-09-15,indiana pa,59,lock haven,17
2018-09-15,hardin-simmons,57,louisiana college,21
2018-09-15,western kentucky,17,louisville,20
2018-09-15,lebanon valley,10,lycoming,23
2018-09-15,arizona christian,26,lyon,23
2018-09-15,minnesota-morris,0,macmurray,41
2018-09-15,defiance,26,manchester,57
2018-09-15,temple,35,maryland,14
2018-09-15,maine maritime,7,mass maritime,22
2018-09-15,franklin & marshall,21,mcdaniel,14
2018-09-15,bowie st,47,mckendree,41
2018-09-15,nicholls st,10,mcneese st,20
2018-09-15,southwestern ks,35,mcpherson,45
2018-09-15,bloomsburg,10,mercyhurst,14
2018-09-15,smu,20,michigan,45
2018-09-15,davenport,23,michigan tech,21
2018-09-15,william penn,36,midamerica nazarene,35
2018-09-15,fort valley st,21,miles,19
2018-09-15,slippery rock,57,millersville,10
2018-09-15,north park,27,millikin,48
2018-09-15,concordia-st paul,13,minn st-mankato,46
2018-09-15,northern st sd,28,minn st-moorhead,42
2018-09-15,miami oh,3,minnesota,26
2018-09-15,mary,28,minot st,41
2018-09-15,widener,35,misericordia,36
2018-09-15,alabama,62,mississippi,7
2018-09-15,louisiana-lafayette,10,mississippi st,56
2018-09-15,northern arizona,8,missouri st,40
2018-09-15,wagner,24,montana st,47
2018-09-15,carroll mt,32,montana st-northern,14
2018-09-15,rocky mountain,21,montana-western,24
2018-09-15,southern virginia,3,montclair st,24
2018-09-15,johns hopkins,47,moravian,3
2018-09-15,austin peay,78,morehead st,40
2018-09-15,central st oh,14,morehouse,41
2018-09-15,rose-hulman,35,mt st joseph,54
2018-09-15,marietta,46,muskingum,20
2018-09-15,lehigh,21,navy,51
2018-09-15,troy,24,nebraska,19
2018-09-15,emporia st,20,nebraska-kearney,17
2018-09-15,oregon st,35,nevada,37
2018-09-15,southern conn st,18,new haven,37
2018-09-15,new mexico,42,new mexico st,25
2018-09-15,washington mo,19,north central,32
2018-09-15,north alabama,7,north dakota st,38
2018-09-15,pittsburg st,45,northeastern st ok,7
2018-09-15,sacramento st,28,northern colorado,25
2018-09-15,central michigan,16,northern illinois,24
2018-09-15,grand valley st,47,northern michigan,14
2018-09-15,akron,39,northwestern,34
2018-09-15,midland u.,20,northwestern ia,49
2018-09-15,ferris st,53,northwood,10
2018-09-15,castleton,0,norwich,40
2018-09-15,vanderbilt,17,notre dame,22
2018-09-15,west virginia st,31,notre dame oh,33
2018-09-15,missouri southern,0,nw missouri st,63
2018-09-15,henderson st,24,nw oklahoma st,30
2018-09-15,wittenberg,45,oberlin,14
2018-09-15,willamette,25,occidental,6
2018-09-15,hillsdale,34,ohio dominican,18
2018-09-15,wilmington,16,ohio northern,49
2018-09-15,wooster,7,ohio wesleyan,9
2018-09-15,arkansas tech,31,oklahoma baptist,7
2018-09-15,boise st,21,oklahoma st,44
2018-09-15,san josé st,22,oregon,35
2018-09-15,ok panhandle st,38,ottawa az,35
2018-09-15,claremont-mudd-scripps,7,pacific lutheran,10
2018-09-15,cal lutheran,16,pacific or,21
2018-09-15,kent st,10,penn state,63
2018-09-15,bucknell,17,pennsylvania,34
2018-09-15,evangel,35,peru st,13
2018-09-15,georgia tech,19,pittsburgh,24
2018-09-15,western conn st,32,plymouth st,28
2018-09-15,kentucky christian,24,point u.,28
2018-09-15,george fox,40,pomona-pitzer,6
2018-09-15,coll of idaho,14,portland st,63
2018-09-15,missouri,40,purdue,37
2018-09-15,st francis il,41,quincy,26
2018-09-15,berry,42,rhodes,35
2018-09-15,kalamazoo,23,rockford,7
2018-09-15,william paterson,6,rowan,22
2018-09-15,truman st,20,saginaw valley st,21
2018-09-15,kean,0,salisbury,28
2018-09-15,dean,18,salve regina,27
2018-09-15,north dakota,24,sam houston st,23
2018-09-15,mercer,30,samford,24
2018-09-15,arizona st,21,san diego st,28
2018-09-15,central arkansas,33,se louisiana,25
2018-09-15,ouachita baptist,32,se oklahoma st,16
2018-09-15,west chester,59,seton hill,14
2018-09-15,austin,20,sewanee,28
2018-09-15,hobart,56,shenandoah,48
2018-09-15,glenville st,24,shepherd,41
2018-09-15,california pa,57,shippensburg,14
2018-09-15,robert morris il,0,siena heights,40
2018-09-15,nebraska wesleyan,21,simpson,27
2018-09-15,sw minnesota st,21,sioux falls,39
2018-09-15,texas st-san marcos,31,south alabama,41
2018-09-15,arkansas-pine bluff,6,south dakota st,90
2018-09-15,simon fraser,28,south dakota tech,52
2018-09-15,se missouri st,48,southern illinois,44
2018-09-15,harding,42,southern nazarene,0
2018-09-15,montana tech,12,southern oregon,44
2018-09-15,langston,18,southern u.,33
2018-09-15,union ny,45,springfield,10
2018-09-15,st ambrose,14,st francis in,60
2018-09-15,hamline,0,st thomas,62
2018-09-15,westminster pa,31,st vincent,14
2018-09-15,uc-davis,10,stanford,30
2018-09-15,kansas wesleyan,42,sterling,7
2018-09-15,liu post,27,stonehill,7
2018-09-15,mary hardin-baylor,68,sul ross st,7
2018-09-15,muhlenberg,37,susquehanna,34
2018-09-15,southern arkansas,36,sw oklahoma st,12
2018-09-15,florida st,7,syracuse,30
2018-09-15,ohio state,40,tcu,28
2018-09-15,utep,0,tennessee,24
2018-09-15,chattanooga,34,tennessee-martin,24
2018-09-15,southern cal,14,texas,37
2018-09-15,louisiana-monroe,10,texas a&m,48
2018-09-15,houston,49,texas tech,63
2018-09-15,texas college,7,texas wesleyan,36
2018-09-15,midwestern st,43,texas-permian basin,21
2018-09-15,geneva,27,thiel,14
2018-09-15,uw-platteville,28,thomas more,35
2018-09-15,miami fl,49,toledo,24
2018-09-15,taylor,50,trinity int'l,13
2018-09-15,millsaps,10,trinity tx,7
2018-09-15,arkansas st,29,tulsa,20
2018-09-15,fresno st,38,ucla,14
2018-09-15,prairie view a&m,17,unlv,46
2018-09-15,winona st,33,upper iowa,34
2018-09-15,washington,21,utah,7
2018-09-15,rpi,23,utica,20
2018-09-15,dickinson st,35,uw-la crosse,17
2018-09-15,missouri baptist,38,uw-river falls,28
2018-09-15,dakota st,28,uw-stevens point,51
2018-09-15,towson,45,villanova,35
2018-09-15,ohio u.,31,virginia,45
2018-09-15,concord,20,virginia-wise,35
2018-09-15,reinhardt,49,warner u.,17
2018-09-15,buena vista,0,wartburg,63
2018-09-15,carnegie mellon,14,wash & jeff,36
2018-09-15,eastern washington,24,washington st,59
2018-09-15,sw assem of god,54,wayland baptist,23
2018-09-15,ashland,30,wayne st mi,21
2018-09-15,augustana sd,27,wayne st ne,21
2018-09-15,bluefield va,8,webber int'l,16
2018-09-15,south dakota,10,weber st,27
2018-09-15,middlebury,21,wesleyan,52
2018-09-15,valdosta st,58,west alabama,24
2018-09-15,shorter,7,west florida,51
2018-09-15,tarleton st,44,west texas a&m,7
2018-09-15,montana,27,western illinois,31
2018-09-15,delaware st,0,western michigan,68
2018-09-15,azusa pacific,28,western oregon,17
2018-09-15,colorado mesa,24,western st co,20
2018-09-15,iowa wesleyan,10,westminster mo,35
2018-09-15,lewis & clark or,46,whittier,27
2018-09-15,chapman,28,whitworth,31
2018-09-15,brigham young,24,wisconsin,21
2018-09-15,hope,53,wisconsin lutheran,12
2018-09-15,fairmont st,44,wv wesleyan,41
2018-09-15,wofford,14,wyoming,17
2018-09-15,valparaiso,7,youngstown st,42
2018-09-20,wayne st ne,7,concordia-st paul,29
2018-09-20,charleston wv,23,fairmont st,17
2018-09-20,tulsa,17,temple,31
2018-09-20,wv wesleyan,10,urbana,42
2018-09-21,fitchburg st,15,bridgewater st ma,42
2018-09-21,harvard,31,brown,17
2018-09-21,florida atlantic,36,central florida,56
2018-09-21,penn state,63,illinois,24
2018-09-21,st lawrence,26,morrisville st,34
2018-09-21,assumption,49,pace,21
2018-09-21,washington st,36,southern cal,39
2018-09-22,texas a&m,23,alabama,45
2018-09-22,st francis pa,28,albany ny,35
2018-09-22,cortland st,33,alfred,38
2018-09-22,ohio wesleyan,17,allegheny,25
2018-09-22,hamilton,14,amherst,37
2018-09-22,gardner-webb,7,appalachian st,72
2018-09-22,texas wesleyan,29,arizona christian,36
2018-09-22,unlv,20,arkansas st,27
2018-09-22,southern nazarene,10,arkansas tech,24
2018-09-22,se oklahoma st,21,arkansas-monticello,7
2018-09-22,prairie view a&m,62,arkansas-pine bluff,13
2018-09-22,northwood,10,ashland,35
2018-09-22,arkansas,3,auburn,34
2018-09-22,illinois wesleyan,41,augustana il,24
2018-09-22,sioux falls,51,augustana sd,13
2018-09-22,hendrix,9,austin,12
2018-09-22,st mary ks,28,avila,67
2018-09-22,western kentucky,28,ball st,20
2018-09-22,kansas,7,baylor,26
2018-09-22,dean,42,becker,15
2018-09-22,east texas baptist,46,belhaven,20
2018-09-22,cornell ia,28,beloit,17
2018-09-22,midamerica nazarene,19,benedictine ks,49
2018-09-22,gustavus adolphus,0,bethel mn,31
2018-09-22,rhodes,29,birmingham-southern,10
2018-09-22,shippensburg,24,bloomsburg,28
2018-09-22,hanover,28,bluffton,10
2018-09-22,miami oh,38,bowling green,23
2018-09-22,mcneese st,3,brigham young,30
2018-09-22,robert morris pa,46,bryant,49
2018-09-22,coe,35,buena vista,14
2018-09-22,edinboro,35,california pa,40
2018-09-22,shaw,0,campbell,42
2018-09-22,point u.,29,campbellsville,30
2018-09-22,st vincent,27,carnegie mellon,42
2018-09-22,southern oregon,27,carroll mt,0
2018-09-22,thiel,20,case western reserve,63
2018-09-22,william penn,13,central methodist,20
2018-09-22,maine,5,central michigan,17
2018-09-22,nw missouri st,21,central oklahoma,31
2018-09-22,berry,38,centre,35
2018-09-22,elon,31,charleston southern,22
2018-09-22,samford,20,chattanooga,27
2018-09-22,illinois college,9,chicago,56
2018-09-22,mckendree,45,chowan,55
2018-09-22,montclair st,17,christopher newport,14
2018-09-22,ohio u.,30,cincinnati,34
2018-09-22,gannon,9,clarion,14
2018-09-22,norwich,35,coast guard,38
2018-09-22,lafayette,0,colgate,45
2018-09-22,rocky mountain,42,coll of idaho,41
2018-09-22,chadron st,38,colorado mesa,34
2018-09-22,illinois st,35,colorado st,19
2018-09-22,notre dame oh,47,concord,22
2018-09-22,midland u.,35,concordia ne,7
2018-09-22,hamline,0,concordia-moorhead,55
2018-09-22,yale,30,cornell ny,24
2018-09-22,northwestern mn,38,crown,18
2018-09-22,edward waters,24,cumberland tn,17
2018-09-22,northwestern ia,41,dakota wesleyan,13
2018-09-22,davidson,21,dayton,42
2018-09-22,anderson,18,defiance,14
2018-09-22,alvernia,10,delaware valley,41
2018-09-22,north greenville,33,delta st,20
2018-09-22,presentation,0,dickinson st,59
2018-09-22,south dakota tech,47,dixie st,51
2018-09-22,jamestown,13,doane,44
2018-09-22,central ia,35,dubuque,13
2018-09-22,north carolina central,13,duke,55
2018-09-22,mt st joseph,59,earlham,2
2018-09-22,lock haven,44,east stroudsburg,41
2018-09-22,furman,27,east tennessee st,29
2018-09-22,tennessee st,41,eastern illinois,40
2018-09-22,se missouri st,14,eastern kentucky,23
2018-09-22,montana-western,51,eastern oregon,54
2018-09-22,cal poly slo,17,eastern washington,70
2018-09-22,carroll wi,16,elmhurst,14
2018-09-22,lindenwood,48,emporia st,41
2018-09-22,hobart,24,endicott,27
2018-09-22,culver-stockton,17,evangel,20
2018-09-22,cincinnati christian u.,7,faulkner,73
2018-09-22,lycoming,27,fdu-florham,21
2018-09-22,greensboro,0,ferrum,81
2018-09-22,ohio dominican,34,findlay,21
2018-09-22,savannah st,13,florida a&m,31
2018-09-22,northern illinois,19,florida st,37
2018-09-22,central conn st,24,fordham,13
2018-09-22,black hills st,14,fort lewis,34
2018-09-22,susquehanna,7,franklin & marshall,14
2018-09-22,rowan,7,frostburg st,34
2018-09-22,columbia,23,georgetown dc,15
2018-09-22,western michigan,34,georgia st,15
2018-09-22,clemson,49,georgia tech,21
2018-09-22,mcdaniel,25,gettysburg,0
2018-09-22,alderson broaddus,45,glenville st,17
2018-09-22,baker,70,graceland,14
2018-09-22,alabama st,0,grambling st,34
2018-09-22,michigan tech,20,grand valley st,45
2018-09-22,martin luther,63,greenville,28
2018-09-22,oklahoma baptist,7,harding,56
2018-09-22,howard payne,14,hardin-simmons,65
2018-09-22,dordt,55,hastings,17
2018-09-22,duquesne,21,hawai`i,42
2018-09-22,baldwin wallace,34,heidelberg,10
2018-09-22,sw oklahoma st,35,henderson st,31
2018-09-22,lake erie,7,hillsdale,41
2018-09-22,dartmouth,34,holy cross,14
2018-09-22,texas southern,14,houston,70
2018-09-22,bethune-cookman,35,howard,41
2018-09-22,western oregon,38,humboldt st,13
2018-09-22,thomas more,38,huntingdon al,35
2018-09-22,michigan st,35,indiana,21
2018-09-22,mercyhurst,7,indiana pa,34
2018-09-22,lindenwood-belleville,7,indiana wesleyan,44
2018-09-22,william jewell,14,indianapolis,41
2018-09-22,wisconsin,28,iowa,17
2018-09-22,akron,13,iowa st,26
2018-09-22,tennessee tech,20,jacksonville st,48
2018-09-22,william & mary,0,james madison,51
2018-09-22,dickinson,14,johns hopkins,62
2018-09-22,virginia st,43,johnson c. smith,14
2018-09-22,ottawa ks,24,kansas wesleyan,70
2018-09-22,southern virginia,14,kean,9
2018-09-22,georgetown ky,21,keiser,15
2018-09-22,clark atlanta,13,kennesaw st,70
2018-09-22,mississippi st,7,kentucky,28
2018-09-22,cumberlands ky,40,kentucky christian,10
2018-09-22,central st oh,24,kentucky st,6
2018-09-22,malone,38,kentucky wesleyan,44
2018-09-22,stevenson,38,king's pa,17
2018-09-22,apprentice,13,lagrange,42
2018-09-22,lawrence,34,lake forest,35
2018-09-22,se louisiana,30,lamar,24
2018-09-22,albany st ga,14,lane,7
2018-09-22,sw assem of god,20,langston,35
2018-09-22,north texas,47,liberty,7
2018-09-22,west alabama,16,limestone,13
2018-09-22,sw baptist,13,lincoln mo,28
2018-09-22,bentley,3,liu post,38
2018-09-22,lincoln pa,0,livingstone,30
2018-09-22,coastal carolina,30,louisiana-lafayette,28
2018-09-22,troy,35,louisiana-monroe,27
2018-09-22,louisiana tech,21,lsu,38
2018-09-22,loras,35,luther,28
2018-09-22,olivet nazarene,6,marian in,24
2018-09-22,catawba,33,mars hill,39
2018-09-22,north carolina st,37,marshall,20
2018-09-22,minn st-moorhead,48,mary,20
2018-09-22,minnesota,13,maryland,42
2018-09-22,framingham st,28,mass maritime,13
2018-09-22,unc-charlotte,31,massachusetts,49
2018-09-22,sul ross st,24,mcmurry,35
2018-09-22,south alabama,35,memphis,52
2018-09-22,the citadel,38,mercer,31
2018-09-22,maine maritime,14,merchant marine,35
2018-09-22,new haven,44,merrimack,18
2018-09-22,florida int'l,17,miami fl,31
2018-09-22,nebraska,10,michigan,56
2018-09-22,bowdoin,24,middlebury,37
2018-09-22,angelo st,36,midwestern st,57
2018-09-22,bemidji st,19,minnesota-duluth,26
2018-09-22,iowa wesleyan,7,minnesota-morris,13
2018-09-22,minnesota-crookston,29,minot st,21
2018-09-22,kent st,17,mississippi,38
2018-09-22,west florida,34,mississippi college,21
2018-09-22,alcorn st,56,mississippi valley st,20
2018-09-22,georgia,43,missouri,29
2018-09-22,fort hays st,55,missouri southern,20
2018-09-22,northeastern st ok,16,missouri western,66
2018-09-22,catholic,24,mit,34
2018-09-22,macalester,0,monmouth il,37
2018-09-22,sacramento st,34,montana,41
2018-09-22,montana st-northern,9,montana tech,54
2018-09-22,miles,21,morehouse,23
2018-09-22,briar cliff,0,morningside,56
2018-09-22,john carroll,10,mount union,23
2018-09-22,juniata,7,muhlenberg,62
2018-09-22,wartburg,42,nebraska wesleyan,14
2018-09-22,colorado mines,43,new mexico highlands,14
2018-09-22,carson-newman,3,newberry,23
2018-09-22,sam houston st,7,nicholls st,27
2018-09-22,alfred st,7,nichols,43
2018-09-22,azusa pacific,35,north alabama,37
2018-09-22,pittsburgh,35,north carolina,38
2018-09-22,morgan st,16,north carolina a&t,13
2018-09-22,idaho st,25,north dakota,21
2018-09-22,delaware,10,north dakota st,38
2018-09-22,north central,35,north park,0
2018-09-22,southern utah,23,northern arizona,31
2018-09-22,hampton,0,northern iowa,44
2018-09-22,ferris st,35,northern michigan,19
2018-09-22,st cloud st,19,northern st sd,14
2018-09-22,denison,52,oberlin,27
2018-09-22,tulane,6,ohio state,49
2018-09-22,wayland baptist,17,ok panhandle st,20
2018-09-22,army,21,oklahoma,28
2018-09-22,texas tech,41,oklahoma st,17
2018-09-22,virginia tech,35,old dominion,49
2018-09-22,stanford,38,oregon,31
2018-09-22,arizona,35,oregon st,14
2018-09-22,lyon,11,ottawa az,51
2018-09-22,ohio northern,13,otterbein,7
2018-09-22,east central ok,0,ouachita baptist,42
2018-09-22,lehigh,10,pennsylvania,30
2018-09-22,missouri valley,14,peru st,24
2018-09-22,warner u.,14,pikeville,45
2018-09-22,nebraska-kearney,17,pittsburg st,30
2018-09-22,montana st,43,portland st,23
2018-09-22,bluefield va,10,presbyterian,41
2018-09-22,monmouth nj,9,princeton,51
2018-09-22,boston college,13,purdue,30
2018-09-22,davenport,26,quincy,10
2018-09-22,ave maria,3,reinhardt,49
2018-09-22,knox,3,ripon,28
2018-09-22,concordia mi,0,robert morris il,7
2018-09-22,emory & henry,52,rochester,17
2018-09-22,manchester,12,rose-hulman,19
2018-09-22,buffalo st,14,rpi,44
2018-09-22,buffalo,42,rutgers,13
2018-09-22,wayne st mi,29,saginaw valley st,35
2018-09-22,new jersey,7,salisbury,38
2018-09-22,western conn st,40,salve regina,21
2018-09-22,eastern michigan,20,san diego st,23
2018-09-22,millsaps,21,sewanee,14
